CUST_ID,CUST_ID_CHAR,CUST_ID_DUP,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV
12620,C12620,C12620,Mandy Ayala         ,2813 Goldie Lane,<null>,<null>,Ricigliano,SA,IT,84020,0,Mandy.M.Ayala@spambob.com,0379 6656428,5231,SW145 ,U.S.,'428990002','30000003654351',Diners Club,1012,8339
12418,C12418,C12418,Sylvia Mays         ,2132 Callison Lane,<null>,<null>,Persano,SA,IT,84023,0,Sylvia.P.Mays@spambob.com,0396 7191446,5231,NW376 ,IT,'KNPRYN09C31G809G','3088006663117709',JCB,109,2552
10606,C10606,C10606,William Schwartz    ,282 Biddie Lane,<null>,<null>,Caselle In Pittari,SA,IT,84030,0,William.L.Schwartz@pookmail.com,0340 6258387,352,SC262 ,CA,'327768784','370000381108606',American Express,513,1788
12805,C12805,C12805,Robert Brown        ,1443 Emerson Road,<null>,<null>,San Marco Di Teggiano,SA,IT,84030,0,Robert.D.Brown@spambob.com,0393 5755642,0,SW217 ,U.S.,'509270001','3088005533461750',JCB,413,3310
12740,C12740,C12740,Betty Sprinkle      ,3551 Isaacs Creek Road,<null>,<null>,Sala Consilina,SA,IT,84036,0,Betty.J.Sprinkle@pookmail.com,0348 4274383,904.86,WE421 ,CA,'247461544','370000431667916',American Express,712,5590
10011,C10011,C10011,Rebecca Lawson      ,890 Pearl Street,<null>,<null>,Acquavella,SA,IT,84040,0,Rebecca.A.Lawson@dodgeit.com,0397 5283659,3780.51,NC229 ,U.S.,'093940001','4111110808906916',VISA,809,2784
10637,C10637,C10637,Elizabeth Porter    ,699 Emerson Road,<null>,<null>,Castelnuovo Vallo Stazione,SA,IT,84040,0,Elizabeth.J.Porter@pookmail.com,0348 4666649,180.3,NC229 ,IT,'UEIPMQ65P47L511B','3088008941666663',JCB,1012,3554
11676,C11676,C11676,Michael Quach       ,2719 Vineyard Drive,<null>,<null>,Layton,UT,US,84041,0,Michael.K.Quach@pookmail.com,606-574-6233,290.48,NE235 ,ES,'5321400M','3088001905858780',JCB,111,634
10036,C10036,C10036,Jo Lugo             ,4456 Bond Street,<null>,<null>,Albanella,SA,IT,84044,0,Jo.E.Lugo@mailinator.com,0381 6029987,853.3,SE205 ,ES,'6167598X','370000797296011',American Express,112,23
10621,C10621,C10621,Alma Laux           ,4527 Counts Lane,<null>,<null>,Castel San Lorenzo,SA,IT,84049,0,Alma.R.Laux@spambob.com,0394 0428398,1820.08,SW277 ,ES,'2814613B','4111112012653466',VISA,313,456
10603,C10603,C10603,Joseph Malott       ,3629 Star Route,<null>,<null>,Casal Velino Marina,SA,IT,84050,0,Joseph.E.Malott@spambob.com,0381 7509043,0,NE175 ,UK,'JZ735176A','4111119350032922',VISA,512,2186
11136,C11136,C11136,Orville Hibbs       ,2829 Twin House Lane,<null>,<null>,Fornelli,SA,IT,84050,0,Orville.V.Hibbs@dodgeit.com,0353 5118463,152,WE154 ,FR,'856043026837415','370000241070137',American Express,1211,9891
11490,C11490,C11490,Michelle Palma      ,3899 Cecil Street,<null>,<null>,Ispani,SA,IT,84050,0,Michelle.W.Palma@mailinator.com,0394 9153465,298.83,SC124 ,FR,'711018315289564','6011001498134115',Discover,215,3958
11242,C11242,C11242,Leona Macdonald     ,4528 Orphan Road,<null>,<null>,Gioi,SA,IT,84056,0,Leona.W.Macdonald@spambob.com,0313 3023688,0,NW250 ,IT,'FSGYMG62M64B011R','3088002728740544',JCB,715,3316
12442,C12442,C12442,Charles Lyons       ,3115 Cunningham Court,<null>,<null>,Piano Vetrale,SA,IT,84060,0,Charles.P.Lyons@trashymail.com,0316 7143722,0,SW145 ,IT,'GZPKAA99B55L821E','370000469055398',American Express,213,1309
10561,C10561,C10561,Adam Bryan          ,1849 Dogwood Road,<null>,<null>,Capezzano,SA,IT,84080,0,Adam.I.Bryan@pookmail.com,0375 5490530,1782.03,NE175 ,UK,'KS257248B','4111115556773244',VISA,614,4885
12752,C12752,C12752,Marie Quon          ,936 Pratt Avenue,<null>,<null>,Salt Lake City,UT,US,84104,0,Marie.T.Quon@dodgeit.com,401-219-5752,568.3,NE301 ,CA,'048147185','4111118928978707',VISA,413,2829
12753,C12753,C12753,Emily Kim           ,3632 Simpson Street,<null>,<null>,Salt Lake City,UT,US,84104,0,Emily.M.Kim@mailinator.com,707-217-1965,1782.03,SE397 ,FR,'214055514562413','370000078839604',American Express,211,4555
12169,C12169,C12169,Michael Saenz       ,1567 Memory Lane,<null>,<null>,Murray,UT,US,84107,0,Michael.D.Saenz@mailinator.com,610-483-6243,5869.4,NE109 ,IT,'MNUTZW50E22G037L','4111114942203180',VISA,1115,4442
12754,C12754,C12754,Eric Sebastian      ,4808 Worthington Drive,<null>,<null>,Salt Lake City,UT,US,84116,0,Eric.A.Sebastian@mailinator.com,303-642-4635,568.3,NE301 ,IT,'KDIXVU04M41D694K','370000002728576',American Express,1017,556
12751,C12751,C12751,Kathleen Robinson   ,1266 Blane Street,<null>,<null>,Salt Lake City,UT,US,84119,0,Kathleen.W.Robinson@trashymail.com,517-900-9289,5231,SW148 ,IT,'AAECKZ02M10A676V','370000503530117',American Express,109,487
12744,C12744,C12744,Anna Vega           ,4018 Forest Drive,<null>,<null>,Salerno,SA,IT,84122,0,Anna.L.Vega@mailinator.com,0379 5097329,853.3,SC127 ,IT,'DOOUOI77R07B695C','30000000761415',Diners Club,317,9066
12382,C12382,C12382,Ruby Gooch          ,2358 Ward Road,<null>,<null>,Pastena Di Salerno,SA,IT,84128,0,Ruby.B.Gooch@spambob.com,0352 8311822,853.3,NW115 ,U.S.,'022868408','3088001966769496',JCB,609,4511
11162,C11162,C11162,Frederick Blue      ,3420 Tanglewood Road,<null>,<null>,Fountain Green,UT,US,84632,0,Frederick.L.Blue@dodgeit.com,414-870-6341,52,SC388 ,U.S.,'729090001','6011002316524768',Discover,710,6817
10464,C10464,C10464,Martin Jones        ,3161 Philadelphia Avenue,<null>,<null>,Bryce Canyon,UT,US,84717,0,Martin.C.Jones@pookmail.com,586-567-4822,6101,SW274 ,IT,'BYJIOO62R50B434B','3088004677160203',JCB,912,902
10658,C10658,C10658,Adolph Peterkin     ,1447 Byrd Lane,<null>,<null>,Cedar City,UT,US,84720,0,Adolph.D.Peterkin@mailinator.com,574-292-7632,6000.28,NE106 ,FR,'191014701320149','4111118508449913',VISA,410,5588
12378,C12378,C12378,Korey Horn          ,3687 Parkview Drive,<null>,<null>,Parowan,UT,US,84761,0,Korey.E.Horn@spambob.com,909-207-4055,52,WE289 ,CA,'954623930','370000086095561',American Express,1212,538
12438,C12438,C12438,Modesta Montanez    ,4269 Jennifer Lane,<null>,<null>,Phoenix,AZ,US,85003,0,Modesta.W.Montanez@spambob.com,520-409-0008,1782.03,NC232 ,IT,'LDHRMI14H03A019O','370000945025361',American Express,113,8372
12439,C12439,C12439,Michael Gregory     ,3343 Scenic Way,<null>,<null>,Phoenix,AZ,US,85003,0,Michael.G.Gregory@spambob.com,309-779-9310,492,SW277 ,ES,'3083162N','3088003168349952',JCB,311,4955
12451,C12451,C12451,Gloria Ramsey       ,1613 Brighton Circle Road,<null>,<null>,Pignola,PZ,IT,85010,0,Gloria.D.Ramsey@mailinator.com,0342 0306832,1782.03,SW277 ,IT,'QMWIIO92B41E672J','370000787569120',American Express,1112,1837
12440,C12440,C12440,Alice Sawyer        ,1457 Duncan Avenue,<null>,<null>,Phoenix,AZ,US,85034,0,Alice.K.Sawyer@trashymail.com,714-441-4352,6000.28,NW382 ,U.S.,'046080001','4111119805324874',VISA,1111,7400
10623,C10623,C10623,Tina Allen          ,2745 Capitol Avenue,<null>,<null>,Castelgrande,PZ,IT,85050,0,Tina.A.Allen@pookmail.com,0338 9942818,2550,NE241 ,ES,'2907358C','4111118301173801',VISA,1209,998
12858,C12858,C12858,Edward Dison        ,1517 Butternut Lane,<null>,<null>,Sant'Angelo Le Fratte,PZ,IT,85050,0,Edward.A.Dison@trashymail.com,0382 9719162,673,NW379 ,UK,'NM385251D','6011006676578074',Discover,717,3751
12891,C12891,C12891,Margaret Reasor     ,57 Poe Lane,<null>,<null>,Savoia Di Lucania,PZ,IT,85050,0,Margaret.M.Reasor@dodgeit.com,0320 6989831,352,NW313 ,CA,'762596500','3088005960451308',JCB,314,7643
11979,C11979,C11979,David Johnson       ,1298 Oakmound Drive,<null>,<null>,Mesa,AZ,US,85201,0,David.V.Johnson@mailinator.com,781-621-4516,486,NW316 ,ES,'3027114S','4111111243370387',VISA,713,3768
10690,C10690,C10690,Chris Trevino       ,3234 Alpaca Way,<null>,<null>,Chandler,AZ,US,85226,0,Chris.C.Trevino@spambob.com,405-621-5315,1820.08,SC196 ,U.S.,'022868098','4111111036138173',VISA,811,8580
10692,C10692,C10692,Megan Escarcega     ,111 Winding Way,<null>,<null>,Chandler,AZ,US,85226,0,Megan.R.Escarcega@trashymail.com,603-747-7121,1820.08,WE151 ,ES,'5114249S','370000803444738',American Express,113,4428
10691,C10691,C10691,Scott Mace          ,1933 Hilltop Haven Drive,<null>,<null>,Chandler,AZ,US,85249,0,Scott.S.Mace@mailinator.com,954-880-5366,1820.08,SC199 ,IT,'MWKLPY08P23A905F','30000006150100',Diners Club,309,9492
11235,C11235,C11235,Ivory Crawford      ,1410 Kelly Street,<null>,<null>,Gerolsbach,<null>,DE,85302,0,Ivory.F.Crawford@dodgeit.com,07153 80 76 36,290.48,WE223 ,IT,'XTVTCN90A63I032N','4111112536475016',VISA,1117,7648
12712,C12712,C12712,Fred Modica         ,4015 Bates Brothers Road,<null>,<null>,Safford,AZ,US,85546,0,Fred.J.Modica@spambob.com,256-220-0259,1820.08,NW382 ,FR,'183026750003424','370000456491036',American Express,710,5622
12485,C12485,C12485,Becki Valentine     ,1287 Washington Avenue,<null>,<null>,Poitiers,<null>,FR,86000,0,Becki.R.Valentine@trashymail.com,04.23.55.01.12,5000.9,NW379 ,IT,'PIIFRP70A10H473E','370000856692241',American Express,211,3544
11240,C11240,C11240,Scott Chapman       ,2510 Green Acres Road,<null>,<null>,Gildone,CB,IT,86010,0,Scott.S.Chapman@mailinator.com,0318 2681599,298.83,SC394 ,ES,'2502988J','370000072035183',American Express,1009,8085
12321,C12321,C12321,John Sutton         ,1086 Henry Ford Avenue,<null>,<null>,Oratino,CB,IT,86010,0,John.J.Sutton@trashymail.com,0370 5007668,6000.28,NW382 ,IT,'ZPJRJL63L64D398B','30000003692922',Diners Club,608,1492
11843,C11843,C11843,Ralph Gregory       ,4848 Carolina Avenue,<null>,<null>,Mafalda,CB,IT,86030,0,Ralph.K.Gregory@trashymail.com,0398 9860221,0,NC295 ,CA,'669288938','370000393002334',American Express,813,7873
12044,C12044,C12044,Sharon Brown        ,2970 Par Drive,<null>,<null>,Monacilioni,CB,IT,86040,0,Sharon.K.Brown@mailinator.com,0320 7231917,0,NW250 ,CA,'684261019','6011008428662271',Discover,911,8815
12795,C12795,C12795,Lauren Black        ,1170 Lakewood Drive,<null>,<null>,San Giuliano Di Puglia,CB,IT,86040,0,Lauren.J.Black@spambob.com,0368 2605167,892,SC130 ,IT,'OOEHXG06H48G525X','370000271072490',American Express,913,208
10593,C10593,C10593,Willie Swan         ,4947 Cameron Road,<null>,<null>,Carovilli,IS,IT,86083,0,Willie.D.Swan@spambob.com,0340 3555550,304,WE223 ,IT,'PPETLI96D43I582H','370000715797611',American Express,517,3536
10686,C10686,C10686,Norris Landry       ,2082 Sunny Glen Lane,<null>,<null>,Chillerault,<null>,FR,86100,0,Norris.A.Landry@dodgeit.com,03.73.87.48.61,0,WE220 ,UK,'NY006155C','370000311026399',American Express,311,4027
13515,C13515,C13515,Joann Babcock       ,2133 Cemetery Street,<null>,<null>,Ziemetshausen,<null>,DE,86473,0,Joann.J.Babcock@mailinator.com,0431 97 12 15,90.3,NW244 ,KO,'0001022861021','6011001532374222',Discover,1213,7849
12575,C12575,C12575,Joshua West         ,229 Rinehart Road,<null>,<null>,Rain,<null>,DE,86638,0,Joshua.P.West@mailinator.com,06732 35 83 68,5869.4,SW145 ,KO,'0001024697218','4111118619171455',VISA,709,5475
13099,C13099,C13099,Stacy White         ,1097 Ford Street,<null>,<null>,Tapfheim,<null>,DE,86658,0,Stacy.D.White@spambob.com,040 09 40 48,90.3,NE178 ,ES,'6745260G','30000001301286',Diners Club,114,9785
11601,C11601,C11601,Wendell Dean        ,922 Counts Lane,<null>,<null>,Konigsmoos,<null>,DE,86669,0,Wendell.L.Dean@mailinator.com,039089 47 82,5000.9,NE301 ,ES,'1651412N','5500003787613072',Master Card,1016,6132
11977,C11977,C11977,Michelle Morris     ,988 Boundary Street,<null>,<null>,Mertingen,<null>,DE,86690,0,Michelle.M.Morris@mailinator.com,09131 05 76 08,568.3,WE283 ,UK,'SG347898C','3088009493319453',JCB,511,7358
11726,C11726,C11726,Donald Foust        ,3026 Old House Drive,<null>,<null>,Limoges,<null>,FR,87000,0,Donald.M.Foust@spambob.com,03.22.62.48.44,152,NC298 ,U.S.,'022868236','30000004902577',Diners Club,814,1313
10951,C10951,C10951,Jody Ralph          ,1831 Cameron Road,<null>,<null>,Doria,CS,IT,87010,0,Jody.D.Ralph@mailinator.com,0359 9682793,152,NW310 ,IT,'EOIPPM66E30D149E','370000341893503',American Express,712,6110
11119,C11119,C11119,Patricia Arsenault  ,69 Par Drive,<null>,<null>,Firmo,CS,IT,87010,0,Patricia.J.Arsenault@dodgeit.com,0353 7908832,52,SE202 ,FR,'817102745779586','30000005719483',Diners Club,1011,2474
11663,C11663,C11663,Joseph Doner        ,3429 Travis Street,<null>,<null>,Lattarico,CS,IT,87010,0,Joseph.C.Doner@pookmail.com,0326 6190322,5320.86,NE370 ,ES,'3203416E','4111114970906423',VISA,514,6987
12777,C12777,C12777,Florence Arias      ,999 Andell Road,<null>,<null>,San Donato Di Ninea,CS,IT,87010,0,Florence.D.Arias@pookmail.com,0361 7146956,5000.9,SW214 ,U.S.,'577430002','30000004013268',Diners Club,716,9926
13308,C13308,C13308,Jerry Brooks        ,2470 Cambridge Drive,<null>,<null>,Vigne Di Castrovillari,CS,IT,87010,0,Jerry.C.Brooks@mailinator.com,0337 1610425,1782.03,SW406 ,IT,'XSBCAI25H48L899I','3088008331221046',JCB,1115,8397
11079,C11079,C11079,Maria Wray          ,4505 Canis Heights Drive,<null>,<null>,Fagnano Castello,CS,IT,87013,0,Maria.E.Wray@dodgeit.com,0399 7109167,152,WE220 ,ES,'6193102F','4111118642196883',VISA,1213,7477
11061,C11061,C11061,Timothy Farmer      ,3321 Farland Street,<null>,<null>,Estancia,NM,US,87016,0,Timothy.T.Farmer@mailinator.com,928-255-8697,0,NW313 ,IT,'ZWHVVQ07R59D882E','30000004096370',Diners Club,914,2965
12856,C12856,C12856,Dwayne Graham       ,1674 James Avenue,<null>,<null>,Sant'Angelo Di Cetraro,CS,IT,87020,0,Dwayne.D.Graham@pookmail.com,0359 1831591,853.3,NW313 ,FR,'211017623498092','30000002779787',Diners Club,217,3088
12896,C12896,C12896,Christopher Mcgee   ,1845 Bloomfield Way,<null>,<null>,Scarcelli,CS,IT,87020,0,Christopher.S.Mcgee@mailinator.com,0389 3908544,120,SW211 ,CA,'215221441','3088009061135240',JCB,1212,4765
12364,C12364,C12364,Johnny Solis        ,2637 Chapel Street,<null>,<null>,Paola Marina,CS,IT,87027,0,Johnny.S.Solis@spambob.com,0385 3448311,904.86,NW313 ,IT,'RRDKOA20D47I925A','4111115838553117',VISA,1008,6998
10026,C10026,C10026,Kelly Tracy         ,2381 Liberty Avenue,<null>,<null>,Aiello Calabro,CS,IT,87031,0,Kelly.N.Tracy@pookmail.com,0383 7098564,5869.4,NW184 ,IT,'POXLWX22P51E902N','370000813881432',American Express,614,1760
12790,C12790,C12790,Victoria Flick      ,3106 Lighthouse Drive,<null>,<null>,San Giacomo Di Cerzeto,CS,IT,87040,0,Victoria.D.Flick@pookmail.com,0347 6276412,379,NE106 ,UK,'RB961518B','3088007703225353',JCB,1109,3054
13135,C13135,C13135,Brain Benavides     ,4084 Cityview Drive,<null>,<null>,Timparello Di Luzzi,CS,IT,87040,0,Brain.J.Benavides@spambob.com,0370 1680232,5320.86,SW145 ,CA,'183192293','5500000914173236',Master Card,617,1541
10661,C10661,C10661,Ruth Canales        ,1074 Fort Street,<null>,<null>,Cellara,CS,IT,87050,0,Ruth.J.Canales@dodgeit.com,0322 4521364,1782.03,WE286 ,ES,'2052056L','30000002015299',Diners Club,913,1135
12908,C12908,C12908,Armando Taylor      ,4040 Cunningham Court,<null>,<null>,Scigliano,CS,IT,87057,0,Armando.J.Taylor@trashymail.com,0366 6370274,18735.7,SW214 ,IT,'QHSKXL80M20I650K','370000680589092',American Express,816,3934
12445,C12445,C12445,Mable Allen         ,1312 Farland Avenue,<null>,<null>,Pietrapaola,CS,IT,87060,0,Mable.N.Allen@trashymail.com,0322 0058841,486,SC130 ,IT,'TPFNJV27A18M297R','6011005024062039',Discover,517,1179
11727,C11727,C11727,Eun Crossett        ,2002 East Avenue,<null>,<null>,Limoges,<null>,FR,87100,0,Eun.G.Crossett@dodgeit.com,01.86.12.69.43,5320.86,NE301 ,CA,'514042118','6011001818370431',Discover,617,1589
11728,C11728,C11728,Elizabeth Cammack   ,2331 Hanover Street,<null>,<null>,Limoges,<null>,FR,87100,0,Elizabeth.J.Cammack@dodgeit.com,01.54.05.20.80,0,SW217 ,ES,'X6262266X','6011007429976722',Discover,712,2813
10048,C10048,C10048,Amy Langan          ,2033 Eastland Avenue,<null>,<null>,Albuquerque,NM,US,87107,0,Amy.B.Langan@trashymail.com,305-827-8912,298.83,WE352 ,U.S.,'022867951','370000786674186',American Express,213,688
10049,C10049,C10049,Zachary Cyr         ,4873 Bloomfield Way,<null>,<null>,Albuquerque,NM,US,87109,0,Zachary.M.Cyr@mailinator.com,701-744-4494,304,SW145 ,IT,'OAUOXX06R62E386T','370000331807794',American Express,512,2707
10051,C10051,C10051,Alfonso Frazier     ,3783 Freed Drive,<null>,<null>,Albuquerque,NM,US,87109,0,Alfonso.K.Frazier@pookmail.com,973-546-4321,52,WE418 ,FR,'176099202469636','370000714529569',American Express,116,9492
10050,C10050,C10050,Linda Young         ,1907 Chapel Street,<null>,<null>,Albuquerque,NM,US,87114,0,Linda.D.Young@dodgeit.com,870-730-4055,1820.08,SW277 ,IT,'IAOOEI09P45H026M','3088002887082589',JCB,214,2005
11724,C11724,C11724,Walter Moore        ,2848 Jenna Lane,<null>,<null>,Limoges,<null>,FR,87280,0,Walter.D.Moore@mailinator.com,03.57.36.10.23,5000.9,NC232 ,FR,'189021143198038','3088005595708676',JCB,1210,5752
11725,C11725,C11725,Chris Jackson       ,1280 Lena Lane,<null>,<null>,Limoges,<null>,FR,87280,0,Chris.O.Jackson@dodgeit.com,05.85.42.90.53,3780.51,SE268 ,FR,'182018214847274','4111110163817799',VISA,216,9228
11212,C11212,C11212,Kelly Armstrong     ,3014 Northwest Boulevard,<null>,<null>,Gallup,NM,US,87301,0,Kelly.A.Armstrong@dodgeit.com,360-464-8118,5231,SC325 ,FR,'152109207275124','30000002944126',Diners Club,1012,5519
11563,C11563,C11563,Shirley Weber       ,420 Charmaine Lane,<null>,<null>,Kempten,<null>,DE,87439,0,Shirley.J.Weber@pookmail.com,08641 49 29 57,304,NW310 ,ES,'7518931R','3088004172339849',JCB,116,158
11058,C11058,C11058,Margie Quinones     ,1407 Poe Road,<null>,<null>,Espanola,NM,US,87532,0,Margie.J.Quinones@pookmail.com,617-935-8324,9095.04,SE139 ,IT,'PWFNZG04D13G318D','370000258959909',American Express,1016,8060
10118,C10118,C10118,John Tash           ,3295 Marie Street,<null>,<null>,Apfeltrach,<null>,DE,87742,0,John.A.Tash@mailinator.com,06782 86 60 35,904.86,NC298 ,UK,'AR915474B','3088001158144458',JCB,1008,7766
11658,C11658,C11658,Charles Turpin      ,2577 Chipmunk Lane,<null>,<null>,Las Cruces,NM,US,88005,0,Charles.B.Turpin@dodgeit.com,574-360-5385,120,NE367 ,IT,'AEORQZ30S25I150I','6011007181197665',Discover,216,4765
10015,C10015,C10015,Thomas Owens        ,4030 Jessie Street,<null>,<null>,Adami,CZ,IT,88041,0,Thomas.N.Owens@mailinator.com,0341 5536286,304,WE352 ,FR,'148033910442037','4111114666752529',VISA,610,7655
11879,C11879,C11879,Edna Mcgrath        ,4873 Quincy Street,<null>,<null>,Marcedusa,CZ,IT,88050,0,Edna.G.Mcgrath@spambob.com,0341 5383517,2550,NW379 ,UK,'CK842294B','370000911487173',American Express,1211,6551
12987,C12987,C12987,Charles Pruden      ,4699 College View,<null>,<null>,Sorbo San Basile,CZ,IT,88050,0,Charles.R.Pruden@mailinator.com,0342 9106451,120,SC196 ,IT,'YVUHMV18H29F262U','3088000272850354',JCB,313,451
13244,C13244,C13244,Patricia Vang       ,635 Tenmile Road,<null>,<null>,Uria,CZ,IT,88050,0,Patricia.W.Vang@trashymail.com,0381 2420194,18735.7,SW217 ,FR,'151015521798431','30000006043123',Diners Club,115,3583
12940,C12940,C12940,Bobby Gray          ,2612 White Oak Drive,<null>,<null>,Sersale,CZ,IT,88054,0,Bobby.C.Gray@spambob.com,0346 2897437,5869.4,WE415 ,CA,'019681543','3088006589283866',JCB,712,9358
10132,C10132,C10132,Kristin Gable       ,3555 O Conner Street,<null>,<null>,Argusto,CZ,IT,88060,0,Kristin.J.Gable@pookmail.com,0321 5770042,6000.28,SC259 ,CA,'590767737','6011008994783188',Discover,1116,1351
12272,C12272,C12272,Linda Allen         ,61 Arron Smith Drive,<null>,<null>,Novalba,CZ,IT,88060,0,Linda.J.Allen@dodgeit.com,0375 4240323,486,SE331 ,CA,'490853348','370000792833867',American Express,317,8764
13167,C13167,C13167,Walter Maurin       ,107 Rosemont Avenue,<null>,<null>,Torre Di Ruggiero,CZ,IT,88060,0,Walter.J.Maurin@spambob.com,0391 5385565,120,SC256 ,IT,'IUAOAX43S65H987S','3088000669032665',JCB,609,4437
10829,C10829,C10829,Vernon Baker        ,873 Boundary Street,<null>,<null>,Copanello,CZ,IT,88069,0,Vernon.S.Baker@trashymail.com,0325 6027738,2550,NC424 ,IT,'DJCJHB47P29G025I','30000006078863',Diners Club,717,6007
10645,C10645,C10645,Adam Blakeney       ,1139 Nickel Road,<null>,<null>,Catanzaro Sala,CZ,IT,88100,0,Adam.T.Blakeney@trashymail.com,0349 5961114,52,SC391 ,U.S.,'022868217','3088007029813106',JCB,814,6107
10781,C10781,C10781,Minh Lambert        ,1206 Franklin Avenue,<null>,<null>,Clovis,NM,US,88101,0,Minh.G.Lambert@dodgeit.com,619-808-1402,5231,RP190 ,FR,'200050922821158','4111110340401350',VISA,315,5493
12012,C12012,C12012,Ismael Paul         ,894 Kuhl Avenue,<null>,<null>,Milnesand,NM,US,88125,0,Ismael.J.Paul@dodgeit.com,480-891-0536,673,NE301 ,CA,'482242021','30000001116346',Diners Club,817,23
12518,C12518,C12518,Diane Fowler        ,1300 Seth Street,<null>,<null>,Portales,NM,US,88130,0,Diane.J.Fowler@pookmail.com,281-890-1071,492,WE157 ,UK,'LE703633B','3088002440109747',JCB,114,5022
12688,C12688,C12688,Joe Gabel           ,4584 Tipple Road,<null>,<null>,Roswell,NM,US,88201,0,Joe.O.Gabel@mailinator.com,310-360-9801,52,NE304 ,CA,'416608248','370000449692302',American Express,810,922
11002,C11002,C11002,Paul Camacho        ,2276 Primrose Lane,<null>,<null>,Ebersbach-musbach,<null>,DE,88371,0,Paul.V.Camacho@pookmail.com,063 53 33 12,90.3,SC130 ,ES,'5752392T','3088008305316251',JCB,616,758
10007,C10007,C10007,Anthony Whitney     ,518 Highland View Drive,<null>,<null>,Achstetten,<null>,DE,88480,0,Anthony.H.Whitney@pookmail.com,03571 39 94 30,354,WE349 ,IT,'NXFXLA90D69D741G','4111111299041395',VISA,115,9785
12854,C12854,C12854,William Webb        ,3430 Big Elm,<null>,<null>,Santa Severina,KR,IT,88832,0,William.C.Webb@pookmail.com,0399 2953910,486,NE103 ,ES,'0021960H','3088004709859780',JCB,414,561
10199,C10199,C10199,Laura Clyburn       ,1131 Spring Haven Trail,<null>,<null>,Auxerre,<null>,FR,89000,0,Laura.C.Clyburn@spambob.com,05.32.18.69.23,2550,WE151 ,KO,'0001024699527','6011009415226922',Discover,917,937
10245,C10245,C10245,Kevin Stubblefield  ,1478 Jerome Avenue,<null>,<null>,Barritteri,RC,IT,89010,0,Kevin.C.Stubblefield@dodgeit.com,0392 3979476,352,WE349 ,UK,'HX805025C','6011005708716199',Discover,311,5857
12907,C12907,C12907,Theodore Anderson   ,2026 Braxton Street,<null>,<null>,Scido,RC,IT,89010,0,Theodore.D.Anderson@dodgeit.com,0327 7189619,6000.28,SC124 ,IT,'WEEKAA92B44B648R','4111112929835347',VISA,317,4352
11379,C11379,C11379,Wanda Landers       ,2318 Willison Street,<null>,<null>,Henderson,NV,US,89014,0,Wanda.C.Landers@dodgeit.com,203-468-7032,113.4,SC391 ,IT,'GFQWCS40E52Z207Q','6011000871169243',Discover,808,4956
10370,C10370,C10370,Jerry Cooper        ,4068 Beeghley Street,<null>,<null>,Bombile,RC,IT,89030,0,Jerry.M.Cooper@mailinator.com,0333 2230099,5231,NE109 ,U.S.,'023867820','30000006125656',Diners Club,311,2410
10608,C10608,C10608,Jennifer Hyatt      ,3512 Johnstown Road,<null>,<null>,Casignana,RC,IT,89030,0,Jennifer.W.Hyatt@dodgeit.com,0395 2291056,9095.04,RP253 ,CA,'193922051','3088008559117595',JCB,814,7643
12195,C12195,C12195,Ronda Mintz         ,308 Hall Place,<null>,<null>,Natile,RC,IT,89030,0,Ronda.W.Mintz@spambob.com,0382 3827592,0,NW181 ,IT,'XFZEOX61E26A194V','370000676332598',American Express,409,8815
10420,C10420,C10420,Jeffry Thompson     ,4730 Willow Greene Drive,<null>,<null>,Brancaleone,RC,IT,89036,0,Jeffry.A.Thompson@dodgeit.com,0367 0686758,3780.51,SC388 ,UK,'PM340894C','3088003393126050',JCB,908,9502
12867,C12867,C12867,Jacqueline Pearce   ,1668 Archwood Avenue,<null>,<null>,Sant'Ilario Jonico,RC,IT,89040,0,Jacqueline.B.Pearce@mailinator.com,0386 8711539,52,SE337 ,IT,'TSLTNR04D48C259E','3088004564783737',JCB,116,902
10552,C10552,C10552,Dorothy Broadwell   ,1889 Abia Martin Drive,<null>,<null>,Campoli Di Caulonia,RC,IT,89041,0,Dorothy.E.Broadwell@pookmail.com,0360 6634482,505,NW247 ,UK,'NS841654B','30000002306367',Diners Club,1116,3132
10505,C10505,C10505,Mary Sims           ,4705 Stone Lane,<null>,<null>,Calanna,RC,IT,89050,0,Mary.C.Sims@mailinator.com,0318 3595240,1782.03,SW145 ,ES,'8472232K','30000003128414',Diners Club,608,7717
11209,C11209,C11209,Carl Coyer          ,1836 Rogers Street,<null>,<null>,Galatro,RC,IT,89054,0,Carl.L.Coyer@dodgeit.com,0346 7689107,1782.03,SC391 ,CA,'393491089','4111115978106759',VISA,608,5885
10581,C10581,C10581,Clair Edwards       ,1287 Emeral Dreams Drive,<null>,<null>,Cardeto,RC,IT,89060,0,Clair.B.Edwards@spambob.com,0363 5645506,486,NW181 ,CA,'263953903','30000006390235',Diners Club,114,869
11238,C11238,C11238,Harold Nichols      ,2905 Upton Avenue,<null>,<null>,Ghorio,RC,IT,89060,0,Harold.A.Nichols@dodgeit.com,0359 3650881,6101,WE220 ,ES,'0973217H','3088002329860337',JCB,412,5418
